"Name","Appetite","Dominant Teeth","Diet Category","Foot Count","Size","Aggressive","Domesticable"
"Animal 2206","Medium","Incisor","Omnivore","11","3","5","FALSE"
"Animal 2207","Medium","Incisor","Omnivore","12","3","2","FALSE"
"Animal 2208","Big","Canine","Herbivore","4","1","2","TRUE"
"Animal 2209","Medium","Incisor","Omnivore","7","3","2","FALSE"
"Animal 2210","Big","Canine","Omnivore","6","1","3","TRUE"
"Animal 2211","Big","Canine","Omnivore","2","2","6","FALSE"
"Animal 2212","Small","Canine","Omnivore","4","3","5","TRUE"
"Animal 2213","Small","Incisor","Carnivore","10","2","5","FALSE"
"Animal 2214","Medium","Canine","Omnivore","2","1","1","TRUE"
"Animal 2215","Big","Incisor","Herbivore","6","1","5","TRUE"
"Animal 2216","Big","Canine","Omnivore","4","3","4","TRUE"
"Animal 2217","Medium","Canine","Omnivore","6","1","4","TRUE"
"Animal 2218","Small","Canine","Omnivore","4","1","3","TRUE"
"Animal 2219","Medium","Incisor","Omnivore","6","3","4","TRUE"
"Animal 2220","Big","Incisor","Omnivore","11","2","6","FALSE"
"Animal 2221","Medium","Incisor","Omnivore","4","2","5","TRUE"
"Animal 2222","Small","Incisor","Omnivore","2","3","4","TRUE"
"Animal 2223","Medium","Incisor","Herbivore","2","1","2","TRUE"
"Animal 2224","Small","Canine","Omnivore","6","1","4","TRUE"
"Animal 2225","Medium","Incisor","Omnivore","6","2","5","TRUE"
"Animal 2226","Big","Canine","Omnivore","4","1","1","TRUE"
"Animal 2227","Medium","Canine","Omnivore","9","3","6","FALSE"
"Animal 2228","Small","Incisor","Carnivore","11","2","3","FALSE"
"Animal 2229","Small","Canine","Omnivore","2","2","2","FALSE"
"Animal 2230","Medium","Canine","Omnivore","2","1","5","TRUE"
"Animal 2231","Big","Incisor","Omnivore","2","1","2","TRUE"
"Animal 2232","Big","Incisor","Omnivore","6","2","6","FALSE"
"Animal 2233","Medium","Canine","Omnivore","4","1","2","TRUE"
"Animal 2234","Small","Incisor","Omnivore","12","2","3","FALSE"
"Animal 2235","Small","Canine","Omnivore","10","2","5","FALSE"
"Animal 2236","Small","Incisor","Omnivore","3","2","5","FALSE"
"Animal 2237","Small","Canine","Carnivore","3","2","2","FALSE"
"Animal 2238","Medium","Canine","Herbivore","6","1","2","TRUE"
"Animal 2239","Medium","Incisor","Carnivore","12","3","1","FALSE"
"Animal 2240","Small","Canine","Omnivore","6","2","3","FALSE"
"Animal 2241","Small","Canine","Carnivore","10","2","4","FALSE"
"Animal 2242","Medium","Incisor","Omnivore","6","1","3","TRUE"
"Animal 2243","Small","Incisor","Omnivore","12","2","4","FALSE"
"Animal 2244","Small","Incisor","Herbivore","2","1","4","TRUE"
"Animal 2245","Big","Incisor","Omnivore","4","1","1","TRUE"
"Animal 2246","Big","Incisor","Herbivore","4","1","5","TRUE"
"Animal 2247","Medium","Incisor","Omnivore","4","3","1","FALSE"
"Animal 2248","Small","Incisor","Omnivore","5","2","4","FALSE"
"Animal 2249","Medium","Incisor","Omnivore","2","1","3","TRUE"
"Animal 2250","Big","Incisor","Omnivore","2","1","3","TRUE"
"Animal 2251","Small","Incisor","Carnivore","12","2","2","FALSE"
"Animal 2252","Medium","Incisor","Omnivore","9","3","6","FALSE"
"Animal 2253","Small","Canine","Herbivore","2","2","5","TRUE"
"Animal 2254","Medium","Incisor","Omnivore","3","2","3","FALSE"
"Animal 2255","Small","Incisor","Omnivore","5","2","2","FALSE"
"Animal 2256","Big","Canine","Omnivore","2","2","4","TRUE"
"Animal 2257","Small","Incisor","Carnivore","8","2","6","FALSE"
"Animal 2258","Small","Canine","Omnivore","2","1","2","TRUE"
"Animal 2259","Small","Canine","Carnivore","8","3","5","FALSE"
"Animal 2260","Small","Incisor","Omnivore","10","2","3","FALSE"
"Animal 2261","Small","Canine","Herbivore","6","1","1","TRUE"
"Animal 2262","Medium","Canine","Omnivore","9","2","5","FALSE"
"Animal 2263","Big","Canine","Herbivore","2","2","5","TRUE"
"Animal 2264","Medium","Canine","Omnivore","6","1","3","TRUE"
"Animal 2265","Big","Incisor","Omnivore","2","1","5","TRUE"
"Animal 2266","Medium","Incisor","Omnivore","3","3","6","FALSE"
"Animal 2267","Big","Incisor","Omnivore","4","2","2","TRUE"
"Animal 2268","Small","Incisor","Carnivore","8","3","2","FALSE"
"Animal 2269","Small","Canine","Omnivore","4","1","1","TRUE"
"Animal 2270","Big","Canine","Omnivore","10","2","1","FALSE"
"Animal 2271","Medium","Canine","Herbivore","2","2","2","TRUE"
"Animal 2272","Big","Incisor","Omnivore","7","2","5","FALSE"
"Animal 2273","Medium","Canine","Omnivore","6","2","1","TRUE"
"Animal 2274","Small","Canine","Omnivore","4","3","5","FALSE"
"Animal 2275","Big","Incisor","Omnivore","12","2","6","FALSE"
"Animal 2276","Small","Canine","Omnivore","6","1","4","TRUE"
"Animal 2277","Small","Incisor","Omnivore","1","3","5","FALSE"
"Animal 2278","Small","Incisor","Omnivore","6","3","1","FALSE"
"Animal 2279","Big","Incisor","Carnivore","12","3","6","FALSE"
"Animal 2280","Small","Incisor","Herbivore","4","1","2","TRUE"
"Animal 2281","Small","Canine","Omnivore","2","1","4","TRUE"
"Animal 2282","Big","Incisor","Herbivore","4","2","1","TRUE"
"Animal 2283","Medium","Canine","Omnivore","6","1","4","TRUE"
"Animal 2284","Big","Canine","Herbivore","2","2","5","TRUE"
"Animal 2285","Small","Incisor","Omnivore","7","2","6","FALSE"
"Animal 2286","Big","Canine","Omnivore","11","3","5","FALSE"
"Animal 2287","Big","Incisor","Omnivore","2","2","2","TRUE"
"Animal 2288","Small","Incisor","Omnivore","4","2","1","TRUE"
"Animal 2289","Medium","Incisor","Carnivore","4","2","6","FALSE"
"Animal 2290","Small","Incisor","Carnivore","7","2","1","FALSE"
"Animal 2291","Small","Canine","Omnivore","3","2","1","FALSE"
"Animal 2292","Medium","Canine","Omnivore","10","2","5","FALSE"
"Animal 2293","Big","Canine","Herbivore","4","2","2","TRUE"
"Animal 2294","Big","Canine","Herbivore","4","1","3","TRUE"
"Animal 2295","Medium","Canine","Omnivore","7","3","1","FALSE"
"Animal 2296","Big","Incisor","Omnivore","4","1","2","TRUE"
"Animal 2297","Medium","Incisor","Herbivore","4","1","3","TRUE"
"Animal 2298","Medium","Canine","Omnivore","8","3","4","FALSE"
"Animal 2299","Small","Incisor","Omnivore","2","3","2","FALSE"
"Animal 2300","Small","Incisor","Herbivore","2","1","5","TRUE"
"Animal 2301","Medium","Canine","Omnivore","6","2","4","TRUE"
"Animal 2302","Big","Canine","Carnivore","8","2","4","FALSE"
"Animal 2303","Big","Canine","Omnivore","6","3","2","TRUE"
"Animal 2304","Big","Canine","Omnivore","4","1","1","TRUE"
"Animal 2305","Big","Canine","Omnivore","6","1","2","TRUE"
"Animal 2306","Small","Canine","Omnivore","4","1","5","TRUE"
"Animal 2307","Small","Canine","Omnivore","6","3","1","FALSE"
"Animal 2308","Small","Incisor","Omnivore","1","2","5","FALSE"
"Animal 2309","Small","Canine","Herbivore","6","1","1","TRUE"
"Animal 2310","Medium","Canine","Herbivore","4","1","1","TRUE"
"Animal 2311","Small","Canine","Herbivore","2","1","2","TRUE"
"Animal 2312","Big","Incisor","Herbivore","2","1","3","TRUE"
"Animal 2313","Small","Canine","Carnivore","5","2","1","FALSE"
"Animal 2314","Big","Incisor","Omnivore","9","2","6","FALSE"
"Animal 2315","Big","Canine","Herbivore","6","2","1","TRUE"
"Animal 2316","Big","Incisor","Omnivore","10","3","5","FALSE"
"Animal 2317","Small","Incisor","Omnivore","6","2","2","TRUE"
"Animal 2318","Medium","Incisor","Omnivore","10","2","2","FALSE"
"Animal 2319","Small","Incisor","Omnivore","11","2","5","FALSE"
"Animal 2320","Small","Incisor","Omnivore","6","2","5","FALSE"
"Animal 2321","Medium","Canine","Omnivore","12","2","3","FALSE"
"Animal 2322","Medium","Canine","Omnivore","6","2","2","TRUE"
"Animal 2323","Small","Canine","Omnivore","4","2","2","TRUE"
"Animal 2324","Medium","Incisor","Carnivore","12","2","2","FALSE"
"Animal 2325","Big","Canine","Omnivore","4","2","5","TRUE"
"Animal 2326","Small","Canine","Carnivore","4","3","4","FALSE"
"Animal 2327","Small","Incisor","Omnivore","2","1","3","TRUE"
"Animal 2328","Small","Canine","Omnivore","6","1","5","TRUE"
"Animal 2329","Medium","Canine","Carnivore","1","3","2","FALSE"
"Animal 2330","Medium","Canine","Herbivore","2","2","1","TRUE"
"Animal 2331","Big","Incisor","Omnivore","4","1","3","TRUE"
"Animal 2332","Small","Canine","Omnivore","2","1","1","TRUE"
"Animal 2333","Medium","Incisor","Omnivore","4","2","2","FALSE"
"Animal 2334","Small","Canine","Herbivore","6","2","2","TRUE"
"Animal 2335","Big","Incisor","Herbivore","2","1","5","TRUE"
"Animal 2336","Small","Canine","Omnivore","6","2","2","TRUE"
"Animal 2337","Medium","Incisor","Omnivore","11","2","2","FALSE"
"Animal 2338","Small","Incisor","Omnivore","6","1","1","TRUE"
"Animal 2339","Medium","Incisor","Omnivore","2","1","1","TRUE"
"Animal 2340","Medium","Incisor","Carnivore","11","3","2","FALSE"
"Animal 2341","Medium","Incisor","Herbivore","6","3","3","TRUE"
"Animal 2342","Small","Canine","Omnivore","2","2","1","TRUE"
"Animal 2343","Small","Incisor","Herbivore","4","2","5","TRUE"
"Animal 2344","Small","Incisor","Omnivore","6","3","5","FALSE"
"Animal 2345","Medium","Canine","Omnivore","4","2","4","FALSE"
"Animal 2346","Small","Incisor","Omnivore","3","2","5","FALSE"
"Animal 2347","Big","Incisor","Carnivore","1","3","3","FALSE"
"Animal 2348","Medium","Incisor","Omnivore","4","2","5","TRUE"
"Animal 2349","Small","Canine","Omnivore","6","2","4","TRUE"
"Animal 2350","Small","Canine","Omnivore","4","1","2","TRUE"
"Animal 2351","Small","Canine","Omnivore","6","3","4","FALSE"
"Animal 2352","Big","Incisor","Omnivore","6","1","2","TRUE"
"Animal 2353","Big","Canine","Omnivore","4","3","2","TRUE"
"Animal 2354","Big","Canine","Omnivore","6","2","2","TRUE"
"Animal 2355","Small","Canine","Omnivore","4","1","4","TRUE"
"Animal 2356","Small","Incisor","Omnivore","3","3","2","FALSE"
"Animal 2357","Medium","Canine","Carnivore","3","2","1","FALSE"
"Animal 2358","Medium","Incisor","Herbivore","6","1","5","TRUE"
"Animal 2359","Small","Incisor","Omnivore","9","3","1","FALSE"
"Animal 2360","Small","Canine","Omnivore","4","3","5","FALSE"
"Animal 2361","Big","Incisor","Omnivore","9","2","4","FALSE"
"Animal 2362","Big","Canine","Herbivore","4","2","1","TRUE"
"Animal 2363","Big","Incisor","Omnivore","6","2","2","FALSE"
"Animal 2364","Big","Canine","Omnivore","6","1","5","TRUE"
"Animal 2365","Medium","Canine","Herbivore","4","1","1","TRUE"
"Animal 2366","Medium","Incisor","Carnivore","11","3","2","FALSE"
"Animal 2367","Big","Incisor","Omnivore","8","3","3","FALSE"
"Animal 2368","Small","Incisor","Omnivore","6","2","2","FALSE"
"Animal 2369","Big","Canine","Omnivore","10","2","1","FALSE"
"Animal 2370","Medium","Canine","Carnivore","7","2","5","FALSE"
"Animal 2371","Medium","Canine","Omnivore","2","2","1","TRUE"
"Animal 2372","Big","Incisor","Omnivore","6","1","3","TRUE"
"Animal 2373","Big","Incisor","Omnivore","5","3","5","FALSE"
"Animal 2374","Medium","Incisor","Herbivore","4","3","1","TRUE"
"Animal 2375","Medium","Canine","Omnivore","2","2","5","TRUE"
"Animal 2376","Small","Canine","Omnivore","6","2","1","TRUE"
"Animal 2377","Big","Incisor","Omnivore","11","2","4","FALSE"
"Animal 2378","Small","Canine","Herbivore","6","1","5","TRUE"
"Animal 2379","Big","Incisor","Omnivore","2","2","2","FALSE"
"Animal 2380","Medium","Canine","Omnivore","4","2","2","TRUE"
"Animal 2381","Small","Canine","Omnivore","4","2","3","TRUE"
"Animal 2382","Big","Incisor","Omnivore","8","3","1","FALSE"
"Animal 2383","Big","Incisor","Omnivore","2","1","1","TRUE"
"Animal 2384","Big","Incisor","Herbivore","2","2","4","TRUE"
"Animal 2385","Small","Incisor","Omnivore","3","2","5","FALSE"
"Animal 2386","Small","Canine","Herbivore","4","1","5","TRUE"
"Animal 2387","Medium","Canine","Omnivore","6","2","2","TRUE"
"Animal 2388","Big","Incisor","Carnivore","2","2","5","FALSE"
"Animal 2389","Small","Incisor","Omnivore","6","2","3","FALSE"
"Animal 2390","Small","Incisor","Carnivore","8","3","6","FALSE"
"Animal 2391","Big","Incisor","Omnivore","9","2","2","FALSE"
"Animal 2392","Small","Canine","Omnivore","6","3","3","TRUE"
"Animal 2393","Small","Incisor","Carnivore","6","3","1","FALSE"
"Animal 2394","Medium","Canine","Herbivore","6","2","4","TRUE"
"Animal 2395","Big","Canine","Omnivore","6","1","4","TRUE"
"Animal 2396","Big","Canine","Herbivore","6","1","3","TRUE"
"Animal 2397","Small","Incisor","Carnivore","11","2","3","FALSE"
"Animal 2398","Big","Incisor","Omnivore","9","2","3","FALSE"
"Animal 2399","Small","Incisor","Herbivore","4","1","4","TRUE"
"Animal 2400","Big","Canine","Herbivore","2","1","5","TRUE"
"Animal 2401","Big","Canine","Omnivore","7","3","3","FALSE"
"Animal 2402","Medium","Canine","Omnivore","5","3","2","FALSE"
"Animal 2403","Big","Canine","Herbivore","2","1","2","TRUE"
"Animal 2404","Big","Canine","Omnivore","4","1","3","TRUE"
"Animal 2405","Medium","Incisor","Herbivore","6","3","1","TRUE"
"Animal 2406","Big","Incisor","Carnivore","10","2","4","FALSE"
"Animal 2407","Small","Incisor","Omnivore","4","1","2","TRUE"
"Animal 2408","Big","Incisor","Omnivore","6","2","2","FALSE"
"Animal 2409","Medium","Canine","Omnivore","6","2","5","TRUE"
"Animal 2410","Small","Canine","Omnivore","6","1","1","TRUE"
"Animal 2411","Medium","Incisor","Carnivore","5","2","1","FALSE"
"Animal 2412","Big","Canine","Herbivore","4","1","1","TRUE"
"Animal 2413","Medium","Canine","Omnivore","6","2","5","TRUE"
"Animal 2414","Medium","Canine","Carnivore","9","2","3","FALSE"
"Animal 2415","Small","Incisor","Carnivore","11","2","5","FALSE"
"Animal 2416","Small","Canine","Omnivore","6","1","3","TRUE"
"Animal 2417","Medium","Canine","Herbivore","2","1","3","TRUE"
"Animal 2418","Small","Incisor","Omnivore","2","2","5","FALSE"
"Animal 2419","Medium","Incisor","Omnivore","2","2","4","FALSE"
"Animal 2420","Small","Incisor","Omnivore","12","2","1","FALSE"
"Animal 2421","Medium","Canine","Omnivore","6","1","5","TRUE"
"Animal 2422","Small","Canine","Omnivore","4","2","3","FALSE"
"Animal 2423","Big","Incisor","Omnivore","11","2","4","FALSE"
"Animal 2424","Medium","Incisor","Carnivore","12","3","3","FALSE"
"Animal 2425","Big","Canine","Omnivore","11","2","4","FALSE"
"Animal 2426","Medium","Incisor","Omnivore","11","3","6","FALSE"
"Animal 2427","Small","Canine","Omnivore","8","2","5","FALSE"
"Animal 2428","Medium","Canine","Herbivore","4","1","3","TRUE"
"Animal 2429","Big","Canine","Herbivore","4","1","1","TRUE"
"Animal 2430","Medium","Canine","Herbivore","2","1","1","TRUE"
"Animal 2431","Big","Canine","Omnivore","6","1","1","TRUE"
"Animal 2432","Small","Incisor","Omnivore","4","1","1","TRUE"
"Animal 2433","Medium","Canine","Herbivore","2","1","1","TRUE"
"Animal 2434","Medium","Canine","Carnivore","7","3","1","FALSE"
"Animal 2435","Small","Incisor","Herbivore","6","2","1","TRUE"
"Animal 2436","Big","Incisor","Carnivore","12","2","1","FALSE"
"Animal 2437","Small","Incisor","Carnivore","10","2","1","FALSE"
"Animal 2438","Medium","Incisor","Omnivore","7","2","1","FALSE"
"Animal 2439","Medium","Incisor","Omnivore","2","1","1","TRUE"
"Animal 2440","Big","Canine","Omnivore","6","2","1","TRUE"
"Animal 2441","Big","Incisor","Omnivore","1","3","1","FALSE"
"Animal 2442","Medium","Canine","Omnivore","6","2","1","TRUE"
"Animal 2443","Small","Incisor","Carnivore","1","3","1","FALSE"
"Animal 2444","Medium","Canine","Omnivore","4","1","1","TRUE"
"Animal 2445","Big","Canine","Omnivore","4","1","1","TRUE"
"Animal 2446","Big","Canine","Omnivore","2","1","1","TRUE"
"Animal 2447","Medium","Incisor","Carnivore","1","2","1","FALSE"
"Animal 2448","Big","Canine","Omnivore","6","2","1","TRUE"
"Animal 2449","Medium","Canine","Omnivore","2","1","1","TRUE"
"Animal 2450","Big","Canine","Omnivore","4","3","1","FALSE"
"Animal 2451","Small","Canine","Omnivore","6","1","1","TRUE"
"Animal 2452","Big","Canine","Carnivore","8","2","1","FALSE"
"Animal 2453","Small","Canine","Omnivore","6","3","1","TRUE"
"Animal 2454","Medium","Canine","Herbivore","6","2","1","TRUE"
"Animal 2455","Small","Incisor","Omnivore","10","2","1","FALSE"
"Animal 2456","Small","Incisor","Omnivore","7","3","1","FALSE"
"Animal 2457","Medium","Incisor","Omnivore","4","2","1","FALSE"
"Animal 2458","Medium","Incisor","Omnivore","10","3","4","FALSE"
"Animal 2459","Medium","Incisor","Omnivore","6","3","1","TRUE"
"Animal 2460","Medium","Canine","Omnivore","6","1","2","TRUE"
"Animal 2461","Big","Canine","Herbivore","4","1","2","TRUE"
"Animal 2462","Small","Incisor","Omnivore","4","2","3","TRUE"
"Animal 2463","Small","Incisor","Omnivore","10","2","2","FALSE"
"Animal 2464","Big","Canine","Omnivore","6","3","2","FALSE"
"Animal 2465","Medium","Canine","Omnivore","4","3","5","TRUE"
"Animal 2466","Big","Canine","Omnivore","6","1","2","TRUE"
"Animal 2467","Medium","Incisor","Omnivore","4","2","3","TRUE"
"Animal 2468","Big","Incisor","Omnivore","7","2","3","FALSE"
"Animal 2469","Medium","Incisor","Omnivore","11","2","6","FALSE"
"Animal 2470","Big","Canine","Carnivore","2","2","3","FALSE"
"Animal 2471","Big","Canine","Carnivore","1","2","3","FALSE"
"Animal 2472","Small","Canine","Omnivore","6","3","3","TRUE"
"Animal 2473","Small","Incisor","Omnivore","4","3","3","TRUE"
"Animal 2474","Big","Canine","Herbivore","2","1","4","TRUE"
"Animal 2475","Medium","Incisor","Omnivore","4","3","3","TRUE"
"Animal 2476","Medium","Canine","Omnivore","6","3","2","TRUE"
"Animal 2477","Small","Incisor","Omnivore","8","3","4","FALSE"
"Animal 2478","Big","Incisor","Carnivore","2","3","2","FALSE"
"Animal 2479","Medium","Incisor","Omnivore","5","2","6","FALSE"
"Animal 2480","Big","Incisor","Omnivore","7","2","1","FALSE"
"Animal 2481","Medium","Canine","Omnivore","6","2","1","TRUE"
"Animal 2482","Big","Incisor","Carnivore","3","2","6","FALSE"
"Animal 2483","Small","Incisor","Herbivore","2","2","2","TRUE"
"Animal 2484","Big","Incisor","Omnivore","8","2","3","FALSE"
"Animal 2485","Small","Canine","Omnivore","4","2","6","FALSE"
"Animal 2486","Medium","Incisor","Omnivore","4","1","5","TRUE"
"Animal 2487","Small","Incisor","Herbivore","4","1","4","TRUE"
"Animal 2488","Small","Canine","Carnivore","2","2","1","FALSE"
"Animal 2489","Medium","Canine","Herbivore","6","2","1","TRUE"
"Animal 2490","Small","Incisor","Omnivore","9","2","4","FALSE"
"Animal 2491","Big","Canine","Omnivore","2","1","4","TRUE"
"Animal 2492","Small","Incisor","Herbivore","6","1","4","TRUE"
"Animal 2493","Small","Canine","Omnivore","7","3","1","FALSE"
"Animal 2494","Small","Incisor","Omnivore","10","2","3","FALSE"
"Animal 2495","Medium","Incisor","Herbivore","4","2","2","TRUE"
"Animal 2496","Big","Canine","Herbivore","6","1","3","TRUE"
"Animal 2497","Small","Canine","Omnivore","6","3","5","TRUE"
"Animal 2498","Small","Incisor","Omnivore","2","3","2","FALSE"
"Animal 2499","Medium","Incisor","Herbivore","6","1","2","TRUE"
"Animal 2500","Medium","Incisor","Omnivore","9","3","3","FALSE"
"Animal 2501","Medium","Incisor","Herbivore","6","1","5","TRUE"
"Animal 2502","Big","Incisor","Omnivore","7","3","1","FALSE"
"Animal 2503","Medium","Canine","Carnivore","5","2","4","FALSE"
"Animal 2504","Small","Incisor","Omnivore","4","3","6","FALSE"
"Animal 2505","Small","Incisor","Herbivore","2","1","4","TRUE"
"Animal 2506","Medium","Canine","Omnivore","6","1","5","TRUE"
"Animal 2507","Medium","Canine","Omnivore","3","2","2","FALSE"
"Animal 2508","Medium","Canine","Omnivore","1","3","6","FALSE"
"Animal 2509","Big","Incisor","Omnivore","12","2","5","FALSE"
"Animal 2510","Medium","Incisor","Omnivore","9","3","3","FALSE"
"Animal 2511","Medium","Canine","Carnivore","6","2","4","FALSE"
"Animal 2512","Small","Canine","Carnivore","8","3","4","FALSE"
"Animal 2513","Medium","Incisor","Omnivore","12","2","3","FALSE"
"Animal 2514","Small","Canine","Carnivore","6","3","1","FALSE"
"Animal 2515","Big","Incisor","Omnivore","12","2","2","FALSE"
"Animal 2516","Medium","Canine","Omnivore","11","3","5","FALSE"
"Animal 2517","Small","Canine","Omnivore","11","3","6","FALSE"
"Animal 2518","Big","Incisor","Omnivore","12","2","2","FALSE"
